날짜,댓글,조회수,좋아요,싫어요
2020-10-26 17:59,오늘 개쳐물린 혹우들 자위 하는거 보소    ,475,3,6
2021-07-28 16:31,삼성물산  분기 실적 요약,835,12,1
2022-01-24 06:52,가치주의 진정한 빛을 발할 시기 ,406,9,1
2021-03-09 11:34,천하의,107,2,1
2021-06-20 11:45,삼성물산  삼성전자  합병하고  다시 인   ,435,5,1
2021-01-06 15:21,깔깔깔깔깔 오백물산이 확실히 변하긴 했네,326,2,1
2021-02-08 09:19,너 참 대단하다,188,5,0
2022-01-31 20:34,답글  삭제된 게시물의 답글 이재명 당선시 삼   ,140,5,0
2020-12-22 11:43,   물산 가즈아  ,305,2,0
2020-06-09 10:33,이게 뭔 지랄이여 ,220,4,0
2021-03-29 10:23,수주만하믄  떨어져    ,156,1,0
2022-04-29 04:59,미쿡오빠들 빠따보소,229,2,0
2021-06-24 13:23,웰스토리  천억 ok ,196,2,1
2021-02-10 11:48,새뱃돈,148,1,0
2021-03-24 14:42,기관들,127,0,0
2021-11-12 09:21,재판 내용이 뜨끈 했나보네 ,156,2,0
2021-11-10 23:14,진짜 어이가 없어서 헛 웃음만,355,17,2
2020-08-18 11:12,현정권에 멱살 잡혀있는데,200,2,4
2020-06-05 13:35, 들만 돈벌지말구 kcc 도 좀 도와줘    ,275,1,0
2020-12-10 00:49,삼물 얼떨결에  천 샀는데요  ,445,3,4
2020-07-06 11:30,망했어 요,323,10,0
2020-08-07 12:55,개들이경영한회사쓰레기,149,3,0
2021-10-23 21:34, 공매도원리는 수력발전과같다 높을수록발전   ,321,0,1
2022-04-04 09:09,편법으로 바보 도련님 회장 만들기,215,7,1
2021-06-02 11:28,이제는 사면해도 될듯,187,3,3
2020-10-26 21:13,네이버검색순위,601,13,0
2022-03-14 20:24,나 지금 떨고 있니    ,108,0,0
2020-10-25 13:06,삼가고인의명복을빕니다 ,234,4,1
2020-08-17 07:47,왜,596,7,7
2020-12-04 10:52,거래량도  도없으면서,166,5,0
2021-04-30 11:40,어제나간사람,246,5,1
2020-11-03 09:30,여기는  프로만 올라도 축제분위기이네요 ,154,0,0
2020-10-29 17:54,매수    완료 분할매수 진행중    향   ,427,5,3
2020-07-16 13:37,이재용 기소 여부와 주가 상관관계,470,8,8
2020-12-24 09:58,패대기  케치냐,147,2,0
2021-12-10 15:05,나 저점 제대로 잡았네         ,483,3,8
2020-10-30 09:31,탑승완료,166,0,0
2021-01-18 16:21,언제 나올까,620,5,1
2021-04-13 10:09,뭔가가 있긴 있나본데   ,568,2,1
2021-08-31 12:01,호가창     ,236,3,1
2021-10-29 12:37,그지같은,143,4,1
2021-03-07 11:49,낼,542,3,6
2021-07-07 07:08,이재명형 보수지,157,0,3
2021-05-14 14:38,불교집안 사람,260,0,0
2020-10-26 10:20,이재용승계작업때문에 물산주가 저평가 오지   ,629,5,0
2022-02-12 21:33,주식대가,332,4,8
2022-02-01 20:33,삼성물산 배당 분석 정리 의견 공유좀,989,3,13
2021-10-19 14:50,오늘도 연설하고 자빠진 싼물,155,0,1
2021-03-04 08:32,삼성전자 분기 및 연실적전망상향,146,1,0
2020-10-26 22:19,홍남기 기재부장관 해임 국민청원,176,2,2
2022-04-29 10:12,오백물산 졸업 안했나 ,129,0,0
2021-02-25 11:06,수박바,137,0,0
2022-01-27 10:09,삼성전자 특별배당으로     원인데,464,3,0
2022-01-24 11:46,이 종목은 코스피랑 상관없는 종목    ,270,2,2
2021-11-29 20:29,천벌을 받을 것이다  이재용  ,249,22,1
2021-01-11 16:32,도곡동은 지난일인가요 ,852,1,0
2021-01-02 18:07,주식을 하면서 전광판을 쳐다 보지 말라 ,932,11,13
2020-12-17 15:00,정말 너무 너무 징글징글하다   ,590,18,1
2021-05-31 07:45,  만 무쇠벽 콘크리트벽,236,0,4
2021-10-19 10:45, 이래도저래도 쓰레기들과 삶을살아야한다면   ,193,0,1
2021-12-01 09:38,오늘 bcg나오나,228,1,1
2021-01-31 21:26,   낼 개막장되겠다,740,3,3
2021-10-21 14:59,삼성물산으로 돈 버는법,276,7,3
2021-02-08 16:10,연기금  개 쒸렉들 ,235,2,0
2021-09-14 10:23,이재용   뻥카에 당하다   조매출에     ,228,7,1
2022-03-11 23:45,전자투표 반대의사 표시합시다,392,26,1
2022-01-28 09:47,삼성물산 단톡방 초대링크좀요 비번도      ,195,1,2
2021-04-15 11:21,맥쿼리 물산 팔아서 전자 사네,359,5,0
2021-01-06 10:53,죄용물산  ,246,7,3
2022-05-22 13:57,낼 기다하지마삼,405,2,14
2021-04-03 23:13, 국민청원  공매도 제도 개선  금융적폐   ,336,8,0
2020-06-29 09:54,현 주식장에 삼물 만한 확실한 명품은 없   ,451,4,9
2021-11-10 16:20,삼물,264,11,1
2021-02-01 09:14,공매도와 전과자 이재용,167,7,0
2021-04-30 11:13,완승이었네,233,1,1
2020-12-23 10:32,평단   천원  년보유 지금 팔까요      ,1215,0,6
2022-06-20 14:52,끝났다 이주식,226,3,1
