,날짜,댓글,조회수,좋아요,싫어요
423,2022-07-01,홍어  근처도 안가기 ㅡ,33,3,6
424,2022-07-01,그래 나 2찍남이다 그런데?,78,4,5
425,2022-07-01,나2찍  까불지마라,53,5,3
426,2022-07-01,이승만박정희전두환이명박,33,2,4
427,2022-07-01,오늘 신한은행에 외환이상거래 감지되었다며...,62,2,1
428,2022-07-01,빚쟁이들 빨리 한강 안가냐,36,1,1
429,2022-07-01,삼성전자 우선주 맞는거죠?,33,0,1
430,2022-07-01,이게 나라냐,31,0,1
431,2022-07-01,바보같이 중공에 이용이나 당하고,36,1,3
432,2022-07-01,51000,31,0,1
433,2022-07-01,윤두환 외교에,31,0,2
434,2022-07-01,■ 과거 유럽의 공산주의 열풍 ■,35,1,2
435,2022-07-01,홍어짱깨 과장급 검거. 자료1,40,5,4
436,2022-07-01,1~6월 무역적자 103억불 올해 200...,59,5,1
437,2022-07-01,너 왜 무주택자인데 2번찍었냐고?,61,4,2
438,2022-07-01,비온뒤 한강에 둥둥 떠다니는 개돼지 시체...,32,3,1
439,2022-07-01,국민들은 폭락으로 피눈물을 삼키고 있는데,38,4,2
440,2022-07-01,신천지들 실성 ㅋㅋㅋ,33,1,1
441,2022-07-01,윤무식이 정권 잡고있는한,72,11,4
442,2022-07-01,문이랑 민주당 헤쳐먹은 수십조,68,2,12
443,2022-07-01,"홍어,짱깨,쪽8,대깨,개딸,무지성의 댓글...",35,3,3
444,2022-07-01,이제부턴..........,30,0,2
445,2022-07-01,2찍들 생각만해도 분노가 치민다 추천,55,16,2
446,2022-07-01,푸틴이 죽든지,39,1,2
447,2022-07-01,쩜상속보,40,0,1
448,2022-07-01,빨리 한국기준금리 두배 인상 가야한다,34,1,2
449,2022-07-01,환율 1300 . 코스피 연일 최저점 갱...,45,4,1
450,2022-07-01,왜 ? 한국인들은 한국내에서도,38,0,2
451,2022-07-01,금리 빅스탭 이상으로 안올리면 답없다,42,0,1
452,2022-07-01,문정부 일때 코스피 3300 이상 이었는...,68,7,5
453,2022-07-01,미국 기준금리 또 0.75% 올린다고 파...,52,4,2
454,2022-07-01,세계증시 폭등,36,0,1
455,2022-07-01,짜장간첩 많네,26,1,1
456,2022-07-01,한편으론 기대했다,62,5,3
457,2022-07-01,우리의 소원은 탄핵,59,11,6
458,2022-07-01,뚱땡이 스브럴스키,82,18,2
459,2022-07-01,"홍어,짱깨,쪽8,대깨,개딸,지능낮은 너?",51,3,5
460,2022-07-01,바보들,38,1,6
461,2022-07-01,그 세력 = 문재인 ?,35,0,5
462,2022-07-01,삼만에서 아가리 쫘악 벌리고 기다릴께 ㅋ...,53,4,2
463,2022-07-01,준섹이.20번.떡무었다는데,40,0,3
464,2022-07-01,궁민들은 죽어나고~??????,35,3,1
465,2022-07-01,하루만 사니?가 아니라 니같은것들 때메 ...,46,1,3
466,2022-07-01,공매도 이게 쉽지않다,40,1,3
467,2022-07-01,그 세력 = 문재인 ?,34,0,3
468,2022-07-01,"""주식 · 가상화폐 투자 빚 없는 걸로 ...",67,4,1
469,2022-07-01,윤재앙 시대 4.19는 가능할까,40,7,2
470,2022-07-01,3만원 터치후 10년 박스권 횡보,32,2,1
471,2022-07-01,[증권사 리포트] 파운드리 대박,41,0,3
472,2022-07-01,본인 탓은 안하고,29,0,1
473,2022-07-01,석열아  스스로  내려와라  너  자격 ...,36,9,1
474,2022-07-01,아직 모지리 들이 있네,38,1,2
475,2022-07-01,하루에 40~50PT 매번  떨어지니 한...,35,1,1
476,2022-07-01,@@@ 7월 1일 지자체장 업무 시작??,25,0,3
477,2022-07-01,한국경제 코스피 코스닥이 폭락하는 이유중...,74,11,2
478,2022-07-01,거리에서는 외국인  들은 마스크 안 쓰고,39,0,2
479,2022-07-01,우리나라 증시는,31,0,2
480,2022-07-01,현 경제상황,85,8,2
481,2022-07-01,그 세력 = 문재인 ?,38,0,4
482,2022-07-01,이런 홍어사리들이 있는한...3만까지 우...,64,4,4
483,2022-07-01,윤씨가 당선되고 제대로 되는게 하나도 없...,40,5,3
484,2022-07-01,이재명은 투자 로드맵이라도 있었지,42,7,2
485,2022-07-01,2300깨지겠다  700 깨지것다,38,2,3
486,2022-07-01,보수정권때는 인버스 명심해라,35,2,2
487,2022-07-01,윤썩열끌어내리고,49,11,2
488,2022-07-01,장모님 인버스 많이 사놨죠?,26,1,1
489,2022-07-01,개는훌륭하다 토리아빠편,31,1,2
490,2022-07-01,퀴즈2,52,0,1
491,2022-07-01,주식하면서,36,4,2
492,2022-07-01,여의도 양반들 수익률이 어케될까?,23,0,1
493,2022-07-01,뇌가 홍어 우동사리.,44,1,5
494,2022-07-01,지금 윤무식은 뭐할까요..,62,1,2
495,2022-07-01,왔네. 왔 ㅇㅡㅣ,30,1,1
496,2022-07-01,제군들이 자랑스럽다,31,3,1
497,2022-07-01,북돼지교주  남돼지교주,28,1,1
498,2022-07-01,"한.캐나다 정상회담 ,창피해,",46,3,1
499,2022-07-01,비나이다 비나이다 삼성전자 2만원대로 오...,31,0,1
500,2022-07-01,윤석열 정부에서 투자란,46,2,3
501,2022-07-01,탈중국,63,1,1
502,2022-07-01,삼성전자 하락이유 각 국 정보기관,57,1,1
503,2022-07-01,이재명이됐으면,61,11,4
504,2022-07-01,답글:이재명이됐으면  식민지 되어서,28,1,1
505,2022-07-01,윤석열 탈 중국 선언 후,42,1,2
506,2022-07-01,북한봐라 코로나도 남측 때문이라네,38,2,1
507,2022-07-01,개인들,53,2,1
508,2022-07-01,영정조 이후의 싸이클,34,0,1
509,2022-07-01,4만원대 언제 오는게 그때 1차 매수 들...,47,2,1
510,2022-07-01,지금 증시가 바닥이라 생각하지?,40,0,1
511,2022-07-01,섹터 흐름 타야지,26,0,1
512,2022-07-01,윤재앙 인조 평행이론,45,8,4
513,2022-07-01,대한민국 경제 증권게시판 언제부터 윤석열...,47,5,2
514,2022-07-01,훠훠 여기가 삶은 쇠대가리 추종자들의 성...,37,2,3
515,2022-07-01,보수가 집권하면 인버스 몰빵,34,4,1
516,2022-07-01,죄명이 마눌이  평소 홍어들 절나게,28,0,2
517,2022-07-01,?새끼는 내려오던지 하고,28,2,2
518,2022-07-01,인버스 2배만 벌자,25,1,1
519,2022-07-01,박지현 “전당대회 출마 고심중…이재명 불...,27,0,1
520,2022-07-01,우상호 는 관상이  살벌함  ~~~ ㅠㅠ,28,0,2
521,2022-07-01,2찍 잘 한거야,33,2,1
522,2022-07-01,2022년 하반기장세  빅싸이클 시작,27,0,2
523,2022-07-01,실질적으로 코스피 2100선,29,1,1
524,2022-07-01,윤재앙 경제가 엉망이다,31,2,2
525,2022-07-01,2099년 9월 9일 세상이 종말할때까지...,24,0,1
526,2022-07-01,최순실과 한동훈,46,2,1
527,2022-07-01,다음주는 폭등한다,92,3,6
528,2022-07-01,내가 누누이 말한다.,63,4,7
529,2022-07-01,개미  구별하기,35,0,2
530,2022-07-01,10만전자 구독 좋아요!,32,0,3
531,2022-07-01,내말좀  들어보소,37,1,2
532,2022-07-01,한국서 장투한다고 들어갔다가 목돌아간 흑...,40,2,2
533,2022-07-01,"'400살' 천연기념물 은행나무, 지지대...",59,7,2
534,2022-07-01,윤재앙집권후 연속 무역적자,68,12,2
535,2022-07-01,홍어들은 가까이 하지마라,49,1,7
536,2022-07-01,걸레는빨아도걸레인건다알잖어,75,17,3
537,2022-07-01,우상호는 관상이 무섭다는 ~~~,35,0,3
538,2022-07-01,광해군 = 문재인,62,11,4
539,2022-07-01,선제공격 한다는데.,90,9,1
540,2022-07-01,선제공격 한다는데.,90,9,1
541,2022-07-01,ㅋㅋㅋ,30,1,2
542,2022-07-01,"선제타격, 원점타격",37,2,3
543,2022-07-01,잘하면 7월중 4만 전자도 가능하겠는데?,34,3,2
544,2022-07-01,"윤가카, 3개월 신용비율 유예",41,3,1
545,2022-07-01,보수? 전여옥이 쥴리 빠는 트윗질 봐라 ...,64,23,2
546,2022-07-01,보수 잘한데! 주식폭락! 문통 못했데! ...,41,7,1
547,2022-07-01,윤재앙 일본과 군사협력,57,9,1
548,2022-07-01,2(2찍세)섹기(콜걸),39,5,1
549,2022-07-01,무역 70% 비중,50,3,1
550,2022-07-01,미국 마이크론주식선물시세가~~~~,36,1,1
551,2022-07-01,윤석열 아직도 지지하는 놈들은,30,3,1
552,2022-07-01,근데 씨두 없는 썩열이가,38,4,1
553,2022-07-01,●ㅡ 초 ㅣ 악 ㅇ ㅔ  경제난ㅇ ㅔ  ...,26,3,1
554,2022-07-01,왔어,26,2,2
555,2022-07-01,윤통이 경제 답 없다고 힌트 줬는데,31,1,1
556,2022-07-01,내일윤썩열탄핵집회,41,9,1
557,2022-07-01,너무 윤석열 한테 뭐라 그러지 맙시다,71,9,1
558,2022-07-01,답글:죄요,26,4,1
559,2022-07-01,보수란 작자들은 정신병자 같아...변희재...,45,9,1
560,2022-07-01,윤재앙 헬조선 지옥불반도,36,9,2
561,2022-07-01,우상호 는 인상이 독재자 스타일 ...ㅠ...,45,1,6
562,2022-07-01,한국 윤맷돼지 바라보는 외국투자자 시선,38,6,2
563,2022-07-01,근데 아무리 없어도,30,3,1
564,2022-07-01,이재용,31,0,2
565,2022-07-01,바이든은 눈길도 안주는데 흰 치아를 들어...,68,10,1
566,2022-07-01,JP모건 큰칼 들고,47,2,2
567,2022-07-01,아직도 구태 문어벙이 지지하니,56,4,7
568,2022-07-01,부럽네요. 역시 삼전,81,3,1
569,2022-07-01,**10만전자 리포트**,40,2,1
570,2022-07-01,인텔의 차세대 인공지능(AI) 프로세서가...,28,0,1
571,2022-07-01,근데 궁굼한게 삼전떨어져도..,29,0,1
572,2022-07-01,만원 밑으로,27,0,2
573,2022-07-01,우리윤석렬대통령님귀국,34,4,1
574,2022-07-01,문가가 잘해서 3300을 찍었다?ㅋㅋㅋㅋ,73,3,11
575,2022-07-01,이제 시작도 안했어 윤맷돼지 정부에서,45,9,1
576,2022-07-01,앞으로 노인대접 청년대접 기대하지마라,45,8,2
577,2022-07-01,이젠 다 이니 그리워하는구나,37,3,1
578,2022-07-01,"탈중국,  대신 유럽이",36,0,3
579,2022-07-01,"푸틴, '에너지'로 대일 보복 본격화.....",67,6,1
580,2022-07-01,"푸틴, '에너지'로 대일 보복 본격화.....",67,6,1
581,2022-07-01,윤가 뛰어나다,45,1,5
582,2022-07-01,윤석열 일본한테 까인거 기사떳다,60,4,1
583,2022-07-01,재앙이 똥임,64,3,9
584,2022-07-01,장 끝나니 윤재앙 찍은 개돼지들이 기어나...,57,17,2
585,2022-07-01,나 2번찍었는데 좌파들 부들부들,57,2,11
586,2022-07-01,답글:니가 2번을 찍은게 문제냐,17,1,1
587,2022-07-01,근데 누가 스폰이고,31,4,1
588,2022-07-01,5년중 2달 지났어!,45,8,1
589,2022-07-01,오늘 윤맷돼지가 말했자나 일본 미래 함께...,35,6,2
590,2022-07-01,국민의힘은 정권 잡고 일을안하네,52,14,1
591,2022-07-01,문정부 일때는 코스피 3300대 였는데....,72,19,1
592,2022-07-01,외교행사 인싸력 갑,35,0,10
593,2022-07-01,"?겠다  2섹기들...,",29,6,1
594,2022-07-01,노인  보수랑 일베들은 진짜 사라졌으면 ...,47,16,1
595,2022-07-01,풀대출 삼전주식 사수해라,36,2,2
596,2022-07-01,다 망해버려라,26,1,1
597,2022-07-01,좌빨들은 ?캐 창의력이 없음? ㄹㅇㅋㅋㅋ,58,2,3
598,2022-07-01,답글:좌빨들은 ?캐 창의력이 없음? ㄹㅇㅋㅋㅋ,23,0,1
599,2022-07-01,좌파들은,44,2,6
600,2022-07-01,"윤재앙, 일본한테도 까였다",89,26,1
601,2022-07-01,능력안되면 내려오셔요,45,11,2
602,2022-07-01,핵폭탄급,50,5,2
603,2022-07-01,2개월만에 나라망친 사례는 전무후무하다,43,11,1
604,2022-07-01,정치는 처음이라.....이따구냐,36,3,2
605,2022-07-01,이번에 찢재명이 당대표되야함 ㄹㅇ,45,0,5
606,2022-07-01,진지합니다,41,1,2
607,2022-07-01,2번들 수준 좀 높여봐라,41,6,1
608,2022-07-01,대한민국에 보수 군사집단 창설을 기원한다,38,0,6
609,2022-07-01,강욱아.쩌비못봤니,28,0,3
610,2022-07-01,윤재앙 탄핵!,100,29,7
611,2022-07-01,윤돼지,51,10,4
612,2022-07-01,곧 이기다,43,2,2
613,2022-07-01,말씀감사,41,2,3
614,2022-07-01,문가가 나라빚 겁나 만들고 기업 조진다음...,100,8,21
615,2022-07-01,외국인들이 연일 국장 개박살 내고 있는데,47,1,1
616,2022-07-01,답글:대책이 없답니다,33,1,1
617,2022-07-01,2분49초다 재밋다 꼭바라 엔돌핀 넘처나...,41,2,1
618,2022-07-01,뭉가가.나라 기둥뿌리를.파먹었는데,55,5,6
619,2022-07-01,삼전 액면가 5000원도 아니고 100원...,39,1,2
620,2022-07-01,코리아 디스카운트의 정체,36,3,3
621,2022-07-01,좌파들은 오너가 전무하다,62,6,7
622,2022-07-01,"가정폭력, 여자등치기",49,1,3
623,2022-07-01,"찢 산 군 은  드 ㄷ ㅣ ㅇ ㅓ,. ....",36,1,6
624,2022-07-01,다음주 부턴 좋아지겠죠^^,47,3,3
625,2022-07-01,바이든 알러지 윤숭이,56,9,4
626,2022-07-01,pbr 1.0 까지 맞춰놓고 일단 재시작,32,1,2
627,2022-07-01,윤재앙이 중국 열받게 했다.,85,15,6
628,2022-07-01,삼성은 3만전자가 딱,40,2,2
629,2022-07-01,지금 할 수 있는게 없으니? 빨갱이타령?...,50,6,4
630,2022-07-01,전라도가 장악했네 니들다,66,4,14
631,2022-07-01,강한 공권력이 없는 정치는,43,1,8
632,2022-07-01,주가조작 공매도  개선하라니깐,47,6,2
633,2022-07-01,졸라 웃긴 영상이다 잠시 휴전하고 이거나...,64,3,2
634,2022-07-01,문가가 나라 다망치고,93,8,24
635,2022-07-01,윤재앙 시대 본능적으로,60,13,4
636,2022-07-01,외인 기관이 바보라서 팔까?,47,5,1
637,2022-07-01,자사주좀 사자,34,0,1
638,2022-07-01,형이다.,38,0,1
639,2022-07-01,"미국채, 엔화 놀라운 급등 !!!",76,1,2
640,2022-07-01,♥59억주 무덤 속에 편히 잠드소서...,37,1,1
641,2022-07-01,내가 뻔하다고 한거?,41,0,3
642,2022-07-01,내일 민주노총 6만명 노동자대회…“윤석열...,85,5,18
643,2022-07-01,그만 싸우고 영상이나 바라 너무 웃겨 눈...,70,2,1
644,2022-07-01,윤재앙 시대 김건희 한동훈ㅋ,70,13,4
645,2022-07-01,내가 뻔하다고 한거?,40,0,1
646,2022-07-01,@@@ 조선제일검 한동훈 검풍실력??,44,2,5
647,2022-07-01,개미들반대로 청산되주세요,46,2,2
648,2022-07-01,삼나노고 지랄이고 개미붙으면 끝임,33,0,1
649,2022-07-01,경♥쌈똥전자52주저가경신♥축,29,0,1
650,2022-07-01,외인이 국장을 컨트롤하는데 윤무식ㅋ,56,8,2
651,2022-07-01,주식을 떠나서 웃고가자 ㅋㅋ 꼭바라,72,7,1
652,2022-07-01,윤재앙 시대 사람들이 동요하고 있다,55,11,1
653,2022-07-01,문재앙정권이 잘했어봐 사람들이 국짐당을 ...,81,3,18
654,2022-07-01,답글:문재앙정권이 잘했어봐 사람들이 국짐당을 ...,29,0,2
655,2022-07-01,공매도 손보면 뭐가 달라지는데?,37,0,1
656,2022-07-01,[증권사리포트] 파운드리 대박사건,43,1,2
657,2022-07-01,금이 귀하다 금 설명회를 가는 시댑니까,37,1,3
658,2022-07-01,롤러코스터 놀이공원,36,1,4
659,2022-07-01,백날공부해야  상사한테   잘못보면,31,2,1
660,2022-07-01,가상화폐 투자자 회생,50,4,2
661,2022-07-01,나처럼 올 현금보유 해야지 ㅋㅋ,39,1,2
662,2022-07-01,트럼프대통령은 잘해서 경제가 좋았고 주가...,51,1,6
663,2022-07-01,금이 귀하다 금 설명회를 가는 시댑니까,37,1,1
664,2022-07-01,"공매도 1년 수익 10조 , 10년 1백...",43,1,1
665,2022-07-01,윤퉁에게 노벨경제학賞을 줘라,38,1,2
666,2022-07-01,윤재앙 시대 모든 것이 멈춘다,58,15,4
667,2022-07-01,좌빨들 오늘도 나라망하라고 고사지내는중 ...,69,3,16
668,2022-07-01,인버스 샀다,31,1,1
669,2022-07-01,카하 좌빨들에게 3만전자를 내려주소서,41,5,2
670,2022-07-01,요즘들어선 빠지고 또 빠지고,46,2,2
671,2022-07-01,미증유의   퍼펙트스톰이 온단다,47,2,1
672,2022-07-01,"""하반기 2100까지 밀릴 수도""",47,0,1
673,2022-07-01,극우라. 왜쳐대는 깽깽이들 특징,41,1,4
674,2022-07-01,종토방 조선족 바퀴벌레들에게 점령당했다,37,2,6
675,2022-07-01,금이 귀하다 금 설명회를 가는 시댑니까,30,1,1
676,2022-07-01,윤짜장,32,0,2
677,2022-07-01,5년동안 오만전자 유지,51,3,2
678,2022-07-01,좌파 빨갱이들이 기생충인 이유,62,3,15
679,2022-07-01,윤째잘 지하고 싶은말 막할가봐ㅋ,53,1,2
680,2022-07-01,답글:사드를 배치하든  북한 선제공격을 하든 ...,23,1,1
681,2022-07-01,50억이상 진짜 보수들 축하!,66,7,2
682,2022-07-01,5월1일 분명 말했다,57,2,4
683,2022-07-01,아직 바닥 아니다,38,1,2
684,2022-07-01,국민들 피같은 세금으로 스페인 와인이나 ...,61,12,2
685,2022-07-01,뭐~ 알아서 할일 아니겠 읍니까,36,2,2
686,2022-07-01,이런 의문이요?,30,1,1
687,2022-07-01,빨갱이들이 왜 주식해요?,53,6,6
688,2022-07-01,[속보],108,20,2
689,2022-07-01,아몰랑,33,1,2
690,2022-07-01,사상 최악' 무역 적자 기록…코스피는 한...,64,3,2
691,2022-07-01,1찍었어봐,50,8,3
692,2022-07-01,윤떡 힘내라,31,0,1
693,2022-07-01,윤불통 들어 하는건 검찰 힘 실어주고ㅋ,40,3,3
694,2022-07-01,뭉가를 잡아다가,47,5,4
695,2022-07-01,왜 나는 지금까지 건물주가 아닌가,42,0,2
696,2022-07-01,공산당원들의 자식들은 유학가고 상류층의 ...,54,5,3
697,2022-07-01,이왕 이렇게 된것,57,2,1
698,2022-07-01,1년안에 문재인 감방갈듯,77,5,11
699,2022-07-01,국짐 집권하면,57,12,1
700,2022-07-01,코로나 터지기전 10년간 박스피 였다,48,1,2
701,2022-07-01,개미돈은 끝이없네,33,2,1
702,2022-07-01,윤석열 유능한 대통령,55,12,3
703,2022-07-01,TV조선은 왜 윤석열 똥꼬 물고 빠는거임...,81,15,1
704,2022-07-01,윤초보야 코로나보다 지금이 긴급 상황이야...,53,5,3
705,2022-07-01,근데 왜  싸워요?,67,3,6
706,2022-07-01,대통령 욕하지 마라,100,19,4
707,2022-07-01,탄핵만이 정답이다,66,17,4
708,2022-07-01,정상까지 오르는데는,38,1,4
709,2022-07-01,민주당.문재인대통령님♥나라를 구해주세요 ...,44,2,4
710,2022-07-01,51800원이 바닥 (전문가 분석),50,0,3
711,2022-07-01,멧돼지,40,6,3
712,2022-07-01,어제 MBC실화탐사대,52,1,5
713,2022-07-01,정권 초기 5인방이 나라를 곤경에 ㅠㅠ,70,19,3
714,2022-07-01,리스크,30,1,2
715,2022-07-01,윤석렬 이 새?야 니가 사람새끼냐!!!,73,15,2
716,2022-07-01,삼성은 망한다.~~~~~~~^^,44,0,3
717,2022-07-01,공매도란,39,5,1
718,2022-07-01,내가 뭐랬냐?,58,8,3
719,2022-07-01,팁~!,34,0,2
720,2022-07-01,홍콩 베네수엘라,30,1,1
721,2022-07-01,NASDAQ FUTURES -7%.......,60,2,2
722,2022-07-01,8월은 더운데 열받게 4자 보러 함 가보...,32,1,1
723,2022-07-01,3나노 양산~,45,2,1
724,2022-07-01,멧돼지 때문에,61,18,1
725,2022-07-01,부정 평가 51프로 찍어 뉴스핌 조사!!,56,5,1
726,2022-07-01,"오늘 57,100원으로 나란히 가더만  ...",62,2,0
727,2022-07-01,OOO 김정은과 시진핑은 배가 불러서 기...,44,2,2
728,2022-07-01,나라살림 살이,34,3,0
729,2022-07-01,ㅣ언제 오노 내가 매수해줄게~,33,1,1
730,2022-07-01,코스피 900가자,33,2,1
731,2022-07-01,방금 한경티비 전문가라는 양반이,65,2,0
732,2022-07-01,연기금 수익율이나 밝혀라 ㅋ,34,1,0
733,2022-07-01,■■■■■ 기다려라 그날이 온다 ■■■■...,39,1,2
734,2022-07-01,어떻게,59,12,0
735,2022-07-01,형이다 봐라,73,1,4
736,2022-07-01,"59,100원 팔고 53,300원으로  ...",82,2,0
737,2022-07-01,국민연금은 손실 아니냐?,47,2,1
738,2022-07-01,주식으로 돈번 새키 봤냐,99,2,0
739,2022-07-01,결혼해  애 안나니 주식 코인 부동산 하...,47,5,0
740,2022-07-01,바이든 악수하는 것 보고 참담함을 느꼈다,102,29,0
741,2022-07-01,이제 기관들이 대량매도 단계로??,42,1,0
742,2022-07-01,공매도 규제는 이번정부에 없다,40,2,0
743,2022-07-01,국내현안 답변 미룬 尹 “파악 먼저”…장...,80,10,0
744,2022-07-01,외국인들이 심상치 않다,60,6,0
745,2022-07-01,곧 12만원 간다,50,1,2
746,2022-07-01,"푸틴, '에너지'로 대일 보복 본격화.....",79,13,1
747,2022-07-01,기관 손절매 나울 때 까지 촉수 엄금~,53,5,1
748,2022-07-01,이명-윤멍통 정권 건강상 집행정지 인데 ...,48,6,1
749,2022-07-01,자기는 주40시간 일하고,106,23,2
750,2022-07-01,낫또 때문에,48,10,0
751,2022-07-01,외인들이 그사람 이 정도일 줄 화들짝?,53,8,0
752,2022-07-01,단독] 믿었던 중국마저..28년 이어온 ...,98,28,0
753,2022-07-01,주식이 내리는 작은 문제가 아님,49,9,0
754,2022-07-01,무식한 양아치 윤씨를 탄핵시켜야~,76,24,2
755,2022-07-01,한동훈 장관이랑 검찰에게 바라는점,62,2,14
756,2022-07-01,중국 적 되면,54,8,4
757,2022-07-01,외인 기관털기 어마어마하네,44,3,0
758,2022-07-01,2030 니들 투표 잘했다!,35,4,0
759,2022-07-01,수사 착수 (파티는 끝났다),43,1,0
760,2022-07-01,저런사람들은,41,0,0
761,2022-07-01,외인들은 공매도로 돈 벌어가고 ㅋ,44,7,0
762,2022-07-01,지금이 때인가요,109,0,5
763,2022-07-01,막 걸 ㄹ ㅣ~~~~맛 있 ㄷ ㅏ. C ...,46,3,0
764,2022-07-01,허허,47,7,0
765,2022-07-01,윤썩열김건희한동훈을당장구속하라,69,27,0
766,2022-07-01,계단식 하락 중..,34,3,0
767,2022-07-01,미 선물 빨강 가는중,52,0,1
768,2022-07-01,봐라!,30,4,0
769,2022-07-01,아직 시작도 안했는데?,32,2,1
770,2022-07-01,2번찍어서 미안하다!!,57,14,0
771,2022-07-01,쭝꿔만 남은 삼전게시판,51,2,9
772,2022-07-01,지긋이 좀 기다려라.,74,5,6
773,2022-07-01,답글:지긋이 좀 기다려라.,25,1,0
774,2022-07-01,반등 천사 왔쩌욤 5.6 입성 잘먹겠습니...,43,1,2
775,2022-07-01,잠깐 빨강 나와도 대세는 하방이야,35,0,0
776,2022-07-01,윤틀러 명작이 탄생했습니다 .실감 오지네...,48,5,0
777,2022-07-01,아프리카 돼지 열병 윤땡이~,34,4,0
778,2022-07-01,문죄명 구속하라..?!,43,1,5
779,2022-07-01,위대한 윤똥통령 업적,58,9,1
780,2022-07-01,삼전이 오늘 신저가인걸 보니,46,4,0
781,2022-07-01,빨갱이타령,72,17,0
782,2022-07-01,그래도 이정도 선방이면,35,1,1
783,2022-07-01,공매도 자유시장 경제에 맡긴다니깐,31,3,1
784,2022-07-01,윤짜장 씰드치는 넘들이 빨리 봉분속에,33,4,1
785,2022-07-01,저점은 어디인가.....,47,1,1
786,2022-07-01,삼전  정말 대단하다,47,4,0
787,2022-07-01,이재명이대통령됐어야한다,83,30,2
788,2022-07-01,답글:이재명이대통령됐어야한다,29,5,0
789,2022-07-01,ㄱ 미 선물 빨강 탈환중  ~~~,32,0,1
790,2022-07-01,윤석열 월급 최저시급으로 줘야 한다,37,4,1
791,2022-07-01,뿌린대로 거둔다,31,1,0
792,2022-07-01,똥훈이 형 ..  뭐해?  삼전 폭락중이...,41,2,1
793,2022-07-01,역사상 최악의 세대 2030남자,81,21,0
794,2022-07-01,한미간의공매도 차이,53,5,0
795,2022-07-01,공매도 정지 못 시키는 현 정부 뭐임?,47,4,1
796,2022-07-01,좌우 떠나서 누가봐도 어벙해가지고 못하는...,55,13,0
797,2022-07-01,서결이는 밤마다 술먹고 놀며,43,8,0
798,2022-07-01,답글:[삭제된 게시물의 답글]이런 새 꾸들이 ...,32,5,0
799,2022-07-01,"""윤재앙 나토에서 15분간 15개국 정상...",92,21,0
800,2022-07-01,토로방  글에 대하여~~,78,1,14
801,2022-07-01,올해안에,38,9,0
802,2022-07-01,태극기부대라는 사람들은,52,6,0
803,2022-07-01,윤씨,49,10,0
804,2022-07-01,"하락하는데 2년, 횡보1년, 상승1년이면",39,0,0
805,2022-07-01,할말이 없네 ㅠㅠ 윤무식 기내서 기자들께,73,12,0
806,2022-07-01,왜 간건지 초청도 안했는데,46,10,0
807,2022-07-01,지금,37,0,0
808,2022-07-01,지금은 개관보다. 외인.!.!,31,2,0
809,2022-07-01,문도 잘한건 없지만 윤재앙은 하는 행동도...,76,5,6
810,2022-07-01,윤틀러영상 꼭시청하길.대박.,37,1,0
811,2022-07-01,윤석열이 대통 되고 한일 기억나는 건?,113,27,0
812,2022-07-01,할말이 없내,47,3,0
813,2022-07-01,ni chao ni ma china,35,1,0
814,2022-07-01,외인이탈이유가,68,16,0
815,2022-07-01,바닥임박 4만전자.냉무.,30,0,0
816,2022-07-01,수익률 -10.35%,105,2,1
817,2022-07-01,문 조 ㅣ인  엉 ㅇ ㅏ도  삼전에 기생...,38,0,5
818,2022-07-01,차트 자리봐라,34,2,0
819,2022-07-01,"윤석열 귀국길 인터뷰 ""국내 질문 받지 ...",70,3,3
820,2022-07-01,선진국 외교로,65,1,12
821,2022-07-01,윤재앙까면 빨갱이 조선족 되는거임?,56,12,5
822,2022-07-01,선제타격 탈중국 이따구로 떠드는데 누가 ...,57,16,1
823,2022-07-01,주식은 떨어질때 사는것,47,1,0
824,2022-07-01,문대통령 님께서,59,19,2
825,2022-07-01,윤돼지 김걸레,63,20,0
826,2022-07-01,공군1호기도 세관 검사하고 들어오나?,47,10,1
827,2022-07-01,이재명이뭐라는지아냐,49,10,1
828,2022-07-01,윤두창 타도는 생존의 문제이다...,41,11,0
829,2022-07-01,개미야,38,0,2
830,2022-07-01,문 : 중국몽과 친중외교로 국민들에게 수...,78,1,17
831,2022-07-01,윤짜장 들어왔냐?,41,10,1
832,2022-07-01,월요일은 풀로 매수 들어 갑니다,82,1,2
833,2022-07-01,윤도리 건들 건들 나토가서 다니는거 ㅋ,84,14,3
834,2022-07-01,(속보) 귀국 첫날부터 강행군,89,9,1
835,2022-07-01,윤개앙 윤재앙 보수 ㄱ새끼 왜 까물어,56,10,0
836,2022-07-01,재명이가 그래도,71,19,1
837,2022-07-01,윤씨취임하자마자,74,12,1
838,2022-07-01,시외 비싸게 왜사죠? 프리마켓 마이크론-...,50,0,0
839,2022-07-01,요즘 중공도 많이 강해졌지!!!!!,35,0,2
840,2022-07-01,요즘 중공도 많이 강해졌지!!!!!,35,0,2
841,2022-07-01,공매도 점검보다,35,5,0
842,2022-07-01,중국인들아 똥줄타노?,37,2,0
843,2022-07-01,빨갱이 입니다,47,10,1
844,2022-07-01,"(속보) 주리, 귀국 첫날 개끌고 산책",72,17,1
845,2022-07-01,내년이면 2만원대 오는데,31,0,0
846,2022-07-01,"■■금융당국, 공매도 특별점검 나선다.....",66,0,1
847,2022-07-01,2찍 원숭이들이 자주 하는 표현,39,8,0
848,2022-07-01,윤무식 뽑은 인간,50,18,0
