,날짜,댓글,조회수,좋아요,싫어요
377,2022-06-30,뭘해도 안되는 종목임....,158,2,0
378,2022-06-30,얘는 대만 Yageo 주가 보면 됩니다,225,3,1
379,2022-06-30,막 적어본 내 생각 정리,300,0,5
380,2022-06-30,답글:막 적어본 내 생각 정리,135,1,0
381,2022-06-30,사지않습니다. 가지않습니다,185,2,0
382,2022-06-30,석렬 개사기 선물매수포  뒤통수 배신으로,144,1,1
383,2022-06-30,석렬이  뒤통수 치기 아녀?,156,1,2
384,2022-06-30,대형주들 낙폭 줄이는데 너는 뭐하냐?,189,0,0
385,2022-06-30,성열이의 은덕이시다...,151,1,1
386,2022-06-30,JP모간형은 계획이 다 있구나?,307,3,0
387,2022-06-30,염주린,164,0,0
388,2022-06-30,지난 주,209,0,0
389,2022-06-30,삼성전기가 내리는 이유,262,1,1
390,2022-06-30,오리떼 홍수에 떠내려가,155,1,0
391,2022-06-30,다같이 염멘,225,1,0
392,2022-06-30,"성탄절이 토요일, 일요일일 경우   월요...",177,0,1
393,2022-06-30,계속 현금화하라고 사회운동을 펼치는 이유,288,4,1
394,2022-06-30,촉수엄금하랬더니 더 사고 있네,252,3,1
395,2022-06-29,카메라모듈 관련산업 뉴스모음. 2022....,247,0,0
396,2022-06-29,삼기 왕고 빠꾸가 ..반도체  양말지수 ...,138,2,0
397,2022-06-29,석렬 개사기 선물매수포가  막판 배신 ....,138,3,1
398,2022-06-29,미쿡 폭락중,299,2,6
399,2022-06-29,유투브는 믿으면 안됨,189,4,0
400,2022-06-29,내일은 종가 12,190,5,2
401,2022-06-29,속보ㅡ단독]이게 바로 이재용 저력…TSM...,718,2,5
402,2022-06-29,윤석열ㅡ이재용ㅡ삼성과함께,213,0,3
403,2022-06-29,석렬 개사기 선물매수포가 막판 배신  때...,244,2,4
404,2022-06-29,삼성전기 테슬라 수주 5조원,846,2,7
405,2022-06-29,삼성도,230,0,1
406,2022-06-29,개인이 떠받치는 쌍바닥,222,0,1
407,2022-06-29,니들은 힘이 안느껴지니?,266,2,2
408,2022-06-29,절반만,209,1,0
409,2022-06-29,"이런장에 연기금 개 ㅂ, 신 것들이",288,6,1
410,2022-06-29,오늘 하락의 공은 맥쿼리가 다 했다,257,1,2
411,2022-06-29,Cb..개잡주,208,3,1
412,2022-06-29,답글:[삭제된 게시물의 답글]여기 안티중에,221,1,1
413,2022-06-29,살아남는법,192,1,0
414,2022-06-29,삼성전기;테슬라 MLCC 대규모공급계약 ...,391,0,2
415,2022-06-29,선방하네..,203,1,0
416,2022-06-29,"너도 전장 카메라 하잖아,, 아니야?",198,0,2
